variant,set_id,video_id,ped_id,split,label,anchor_frame,window_first_frame,crossing_point,onset_frame,tte,n_crossing_frames_in_window,all_frames_crossing,anchor_is_crossing,onset_at_or_before_window_end,bbox_bottom_y,bbox_height,bbox_xcenter,bbox_area
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6977,test,1,14506,14491,14390,14390,-116,16,1,1,1,801.86,258.25,1066.22,28417.82999999999
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6977,test,1,14514,14499,14390,14390,-124,16,1,1,1,814.82,279.23,1125.17,30553.346600000023
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6977,test,1,14522,14507,14390,14390,-132,16,1,1,1,829.46,301.2800000000001,1170.8600000000001,38274.61120000007
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6978,test,1,14915,14900,14680,14680,-235,0,0,0,1,691.6,120.51999999999998,219.2,5061.839999999999
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6978,test,1,14923,14908,14680,14680,-243,0,0,0,1,691.47,120.51999999999998,190.39,5061.839999999999
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6978,test,1,14931,14916,14680,14680,-251,0,0,0,1,691.22,120.51999999999998,177.79,5061.839999999999
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6978,test,1,14939,14924,14680,14680,-259,0,0,0,1,689.16,120.51999999999998,160.82,5061.839999999999
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,15014,14999,14995,14965,-19,16,1,1,1,808.6,299.94,1177.225,52006.596600000026
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,15022,15007,14995,14965,-27,16,1,1,1,823.68,323.96999999999997,1113.625,45663.57149999994
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,15030,15015,14995,14965,-35,16,1,1,1,839.6,341.13,1038.5,73684.08
naive,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,15038,15023,14995,14965,-43,16,1,1,1,850.0,365.3,939.415,53921.933000000005
cp_anchor,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,14935,14920,14995,14965,60,0,0,0,0,716.93,173.51,1307.645,10853.05050000003
cp_anchor,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,14943,14928,14995,14965,52,0,0,0,0,712.31,173.51999999999998,1320.295,10853.67599999999
cp_anchor,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,14951,14936,14995,14965,44,0,0,0,0,711.5,176.76,1332.21,11355.0624
cp_anchor,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,14959,14944,14995,14965,36,0,0,0,0,738.1,203.36,1335.275,14310.443200000025
strict,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,14905,14890,14995,14965,90,0,0,0,0,721.37,174.28999999999996,1273.1100000000001,9422.117400000028
strict,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,14913,14898,14995,14965,82,0,0,0,0,722.92,173.51999999999998,1281.365,10853.67600000003
strict,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,14921,14906,14995,14965,74,0,0,0,0,721.68,173.51999999999998,1288.315,10853.67599999999
strict,gp_set_0003,gp_set_0003_vid_0005,gp_6979,test,1,14929,14914,14995,14965,66,0,0,0,0,719.83,173.5200000000001,1299.4250000000002,10853.675999999998
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3793,3778,3865,,72,0,0,0,0,865.24,90.41999999999996,327.98,2586.0119999999956
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3801,3786,3865,,64,0,0,0,0,869.8,96.89999999999998,303.795,2944.790999999998
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3809,3794,3865,,56,0,0,0,0,869.1,100.35000000000002,275.65,3321.5849999999973
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3817,3802,3865,,48,0,0,0,0,861.16,97.19999999999993,251.18,3032.639999999994
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3805,3790,3865,,60,0,0,0,0,867.7,98.10000000000002,289.70000000000005,3158.8199999999997
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3813,3798,3865,,52,0,0,0,0,864.56,98.54999999999995,263.105,3154.5855000000006
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3821,3806,3865,,44,0,0,0,0,860.08,97.20000000000005,236.78,3032.6400000000003
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3829,3814,3865,,36,0,0,0,0,853.86,97.20000000000005,211.91,3032.6400000000003
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3805,3790,3865,,60,0,0,0,0,867.7,98.10000000000002,289.70000000000005,3158.8199999999997
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3813,3798,3865,,52,0,0,0,0,864.56,98.54999999999995,263.105,3154.5855000000006
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3821,3806,3865,,44,0,0,0,0,860.08,97.20000000000005,236.78,3032.6400000000003
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3237,train,0,3829,3814,3865,,36,0,0,0,0,853.86,97.20000000000005,211.91,3032.6400000000003
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9000,8985,9064,,64,0,0,0,0,943.95,162.34000000000003,492.09000000000003,13110.57840000001
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9008,8993,9064,,56,0,0,0,0,949.16,175.88,462.97,12367.881599999999
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9016,9001,9064,,48,0,0,0,0,958.25,188.53999999999996,425.35,15837.359999999997
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9004,8989,9064,,60,0,0,0,0,943.7,166.86,477.82,12047.29199999999
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9012,8997,9064,,52,0,0,0,0,952.08,186.2700000000001,447.55,15628.053000000004
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9020,9005,9064,,44,0,0,0,0,958.97,194.69000000000005,397.44,14368.121999999996
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9028,9013,9064,,36,0,0,0,0,971.34,210.51999999999998,344.635,16405.8236
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9004,8989,9064,,60,0,0,0,0,943.7,166.86,477.82,12047.29199999999
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9012,8997,9064,,52,0,0,0,0,952.08,186.2700000000001,447.55,15628.053000000004
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9020,9005,9064,,44,0,0,0,0,958.97,194.69000000000005,397.44,14368.121999999996
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3498,train,0,9028,9013,9064,,36,0,0,0,0,971.34,210.51999999999998,344.635,16405.8236
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3504,train,0,9413,9398,9461,,48,0,0,0,0,915.8,191.08999999999992,539.245,14027.916899999998
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3504,train,0,9413,9398,9461,,48,0,0,0,0,915.8,191.08999999999992,539.245,14027.916899999998
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3504,train,0,9421,9406,9461,,40,0,0,0,0,923.5,210.79999999999995,500.04,15042.688
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3504,train,0,9429,9414,9461,,32,0,0,0,0,939.27,236.35000000000002,432.64,22089.270999999997
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3504,train,0,9413,9398,9461,,48,0,0,0,0,915.8,191.08999999999992,539.245,14027.916899999998
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3504,train,0,9421,9406,9461,,40,0,0,0,0,923.5,210.79999999999995,500.04,15042.688
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3504,train,0,9429,9414,9461,,32,0,0,0,0,939.27,236.35000000000002,432.64,22089.270999999997
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9725,9710,9784,,59,0,0,0,0,913.95,151.99,510.525,8443.044499999993
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9733,9718,9784,,51,0,0,0,0,916.26,158.71000000000004,474.15999999999997,8633.824000000008
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9741,9726,9784,,43,0,0,0,0,913.92,163.94999999999993,436.65999999999997,8722.139999999994
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9725,9710,9784,,59,0,0,0,0,913.95,151.99,510.525,8443.044499999993
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9733,9718,9784,,51,0,0,0,0,916.26,158.71000000000004,474.15999999999997,8633.824000000008
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9741,9726,9784,,43,0,0,0,0,913.92,163.94999999999993,436.65999999999997,8722.139999999994
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9749,9734,9784,,35,0,0,0,0,898.99,163.95000000000005,395.64,9328.755
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9725,9710,9784,,59,0,0,0,0,913.95,151.99,510.525,8443.044499999993
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9733,9718,9784,,51,0,0,0,0,916.26,158.71000000000004,474.15999999999997,8633.824000000008
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9741,9726,9784,,43,0,0,0,0,913.92,163.94999999999993,436.65999999999997,8722.139999999994
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3505,train,0,9749,9734,9784,,35,0,0,0,0,898.99,163.95000000000005,395.64,9328.755
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3510,train,0,9963,9948,10001,,38,0,0,0,0,929.3,210.74,458.15,16753.83
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3510,train,0,9971,9956,10001,,30,0,0,0,0,901.43,201.27999999999997,414.5,13425.376000000007
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3510,train,0,9963,9948,10001,,38,0,0,0,0,929.3,210.74,458.15,16753.83
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3510,train,0,9971,9956,10001,,30,0,0,0,0,901.43,201.27999999999997,414.5,13425.376000000007
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3512,train,0,10026,10011,10077,,51,0,0,0,0,933.76,210.89999999999998,390.985,21045.711000000003
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3512,train,0,10034,10019,10077,,43,0,0,0,0,943.21,231.87,340.685,26185.079099999988
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3512,train,0,10026,10011,10077,,51,0,0,0,0,933.76,210.89999999999998,390.985,21045.711000000003
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3512,train,0,10034,10019,10077,,43,0,0,0,0,943.21,231.87,340.685,26185.079099999988
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3512,train,0,10042,10027,10077,,35,0,0,0,0,952.15,256.1,287.62,31828.108000000004
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3512,train,0,10026,10011,10077,,51,0,0,0,0,933.76,210.89999999999998,390.985,21045.711000000003
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3512,train,0,10034,10019,10077,,43,0,0,0,0,943.21,231.87,340.685,26185.079099999988
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3512,train,0,10042,10027,10077,,35,0,0,0,0,952.15,256.1,287.62,31828.108000000004
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3517,train,0,8087,8072,8122,,35,0,0,0,0,922.52,160.49,686.725,9220.150500000007
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3517,train,0,8087,8072,8122,,35,0,0,0,0,922.52,160.49,686.725,9220.150500000007
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8523,8508,8592,,69,0,0,0,0,950.76,198.97000000000003,409.57,16021.0644
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8531,8516,8592,,61,0,0,0,0,952.62,208.52999999999997,377.78,18450.73439999999
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8539,8524,8592,,53,0,0,0,0,952.62,215.69000000000005,341.94,18048.939199999993
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8547,8532,8592,,45,0,0,0,0,949.71,216.26999999999998,317.95,19226.402999999995
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8532,8517,8592,,60,0,0,0,0,952.94,209.74,372.65999999999997,18700.418400000006
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8540,8525,8592,,52,0,0,0,0,952.3,216.26999999999998,338.1,17690.886000000002
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8548,8533,8592,,44,0,0,0,0,949.71,216.26999999999998,316.4,18555.966
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8556,8541,8592,,36,0,0,0,0,962.69,249.16000000000008,299.54,20306.540000000008
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8532,8517,8592,,60,0,0,0,0,952.94,209.74,372.65999999999997,18700.418400000006
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8540,8525,8592,,52,0,0,0,0,952.3,216.26999999999998,338.1,17690.886000000002
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8548,8533,8592,,44,0,0,0,0,949.71,216.26999999999998,316.4,18555.966
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3519,train,0,8556,8541,8592,,36,0,0,0,0,962.69,249.16000000000008,299.54,20306.540000000008
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3522,train,0,9018,9003,8976,,-42,0,0,0,0,944.2,197.80000000000007,356.7,17881.120000000003
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3522,train,0,9026,9011,8976,,-50,0,0,0,0,956.4,214.5,328.7,12355.200000000004
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3522,train,0,9034,9019,8976,,-58,0,0,0,0,960.87,224.42999999999995,290.675,14926.839299999994
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3522,train,0,9042,9027,8976,,-66,0,0,0,0,957.1,233.68000000000006,266.36,18245.7344
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5915,5900,5987,,72,0,0,0,0,887.56,103.01999999999998,708.36,5052.100799999996
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5923,5908,5987,,64,0,0,0,0,898.2,117.20000000000005,678.8,4969.279999999999
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5931,5916,5987,,56,0,0,0,0,894.74,117.20000000000005,636.45,4969.279999999999
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5939,5924,5987,,48,0,0,0,0,905.98,137.89999999999998,590.21,5846.9599999999955
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5927,5912,5987,,60,0,0,0,0,898.2,117.20000000000005,660.6500000000001,4969.279999999999
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5935,5920,5987,,52,0,0,0,0,893.45,117.20000000000005,630.8299999999999,4969.279999999999
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5943,5928,5987,,44,0,0,0,0,907.8,137.89999999999998,589.55,5846.9599999999955
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5951,5936,5987,,36,0,0,0,0,942.5,180.39999999999998,530.8399999999999,11935.263999999992
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5927,5912,5987,,60,0,0,0,0,898.2,117.20000000000005,660.6500000000001,4969.279999999999
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5935,5920,5987,,52,0,0,0,0,893.45,117.20000000000005,630.8299999999999,4969.279999999999
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5943,5928,5987,,44,0,0,0,0,907.8,137.89999999999998,589.55,5846.9599999999955
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3525,train,0,5951,5936,5987,,36,0,0,0,0,942.5,180.39999999999998,530.8399999999999,11935.263999999992
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7007,6992,7079,,72,0,0,0,0,1023.0,326.1,521.55,40338.57
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7015,7000,7079,,64,0,0,0,0,1050.93,367.8800000000001,509.87,57779.23280000002
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7023,7008,7079,,56,0,0,0,0,1068.6,401.4799999999999,471.55,59860.668
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7031,7016,7079,,48,0,0,0,0,1095.3,444.5999999999999,410.885,98181.01799999995
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7019,7004,7079,,60,0,0,0,0,1057.4,377.70000000000005,495.81,68431.68599999999
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7027,7012,7079,,52,0,0,0,0,1075.3,424.5999999999999,435.7,57575.759999999995
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7035,7020,7079,,44,0,0,0,0,1100.23,460.24,371.98,98537.38399999999
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7043,7028,7079,,36,0,0,0,0,1092.19,484.4000000000001,367.32000000000005,77600.88
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7019,7004,7079,,60,0,0,0,0,1057.4,377.70000000000005,495.81,68431.68599999999
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7027,7012,7079,,52,0,0,0,0,1075.3,424.5999999999999,435.7,57575.759999999995
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7035,7020,7079,,44,0,0,0,0,1100.23,460.24,371.98,98537.38399999999
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3527,train,0,7043,7028,7079,,36,0,0,0,0,1092.19,484.4000000000001,367.32000000000005,77600.88
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3777,3762,3849,,72,0,0,0,0,867.32,81.88,400.90999999999997,2602.1464000000024
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3785,3770,3849,,64,0,0,0,0,865.0,81.0,383.35,2243.699999999999
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3793,3778,3849,,56,0,0,0,0,861.76,81.0,367.87,2243.7000000000035
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3801,3786,3849,,48,0,0,0,0,869.32,94.30000000000007,350.58000000000004,2612.110000000001
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3789,3774,3849,,60,0,0,0,0,863.2,81.0,376.87,2243.7000000000035
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3797,3782,3849,,52,0,0,0,0,868.6,94.30000000000007,367.87,2612.110000000006
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3805,3790,3849,,44,0,0,0,0,871.84,95.04000000000008,332.22,2632.608000000001
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3813,3798,3849,,36,0,0,0,0,869.3,93.24000000000001,303.88,3341.7216000000035
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3789,3774,3849,,60,0,0,0,0,863.2,81.0,376.87,2243.7000000000035
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3797,3782,3849,,52,0,0,0,0,868.6,94.30000000000007,367.87,2612.110000000006
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3805,3790,3849,,44,0,0,0,0,871.84,95.04000000000008,332.22,2632.608000000001
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3540,train,0,3813,3798,3849,,36,0,0,0,0,869.3,93.24000000000001,303.88,3341.7216000000035
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3554,train,0,1922,1907,1970,,48,0,0,0,0,895.75,111.38999999999999,610.955,5151.787499999999
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3554,train,0,1922,1907,1970,,48,0,0,0,0,895.75,111.38999999999999,610.955,5151.787499999999
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3554,train,0,1930,1915,1970,,40,0,0,0,0,906.5,126.64999999999998,594.0699999999999,5846.163999999995
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3554,train,0,1938,1923,1970,,32,0,0,0,0,917.52,148.35000000000002,565.49,8304.633000000003
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3554,train,0,1922,1907,1970,,48,0,0,0,0,895.75,111.38999999999999,610.955,5151.787499999999
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3554,train,0,1930,1915,1970,,40,0,0,0,0,906.5,126.64999999999998,594.0699999999999,5846.163999999995
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3554,train,0,1938,1923,1970,,32,0,0,0,0,917.52,148.35000000000002,565.49,8304.633000000003
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3557,train,0,1975,1960,2027,,52,0,0,0,0,881.95,123.95000000000005,638.275,4865.037500000002
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3557,train,0,1983,1968,2027,,44,0,0,0,0,888.44,137.6400000000001,611.4000000000001,6694.809600000003
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3557,train,0,1975,1960,2027,,52,0,0,0,0,881.95,123.95000000000005,638.275,4865.037500000002
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3557,train,0,1983,1968,2027,,44,0,0,0,0,888.44,137.6400000000001,611.4000000000001,6694.809600000003
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3557,train,0,1991,1976,2027,,36,0,0,0,0,894.5,153.63,577.885,8948.9475
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3557,train,0,1975,1960,2027,,52,0,0,0,0,881.95,123.95000000000005,638.275,4865.037500000002
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3557,train,0,1983,1968,2027,,44,0,0,0,0,888.44,137.6400000000001,611.4000000000001,6694.809600000003
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3557,train,0,1991,1976,2027,,36,0,0,0,0,894.5,153.63,577.885,8948.9475
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,1977,1962,2040,,63,0,0,0,0,876.56,107.77999999999997,687.87,3940.436799999993
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,1985,1970,2040,,55,0,0,0,0,880.88,117.46000000000004,664.845,4525.733799999998
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,1993,1978,2040,,47,0,0,0,0,886.76,131.70000000000005,636.265,5624.9070000000065
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,1980,1965,2040,,60,0,0,0,0,877.86,110.40999999999997,680.1800000000001,4010.0912000000044
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,1988,1973,2040,,52,0,0,0,0,883.16,122.76999999999998,654.69,4918.166200000007
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,1996,1981,2040,,44,0,0,0,0,888.44,137.2700000000001,621.61,6114.005799999999
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,2004,1989,2040,,36,0,0,0,0,893.24,153.45000000000005,578.3199999999999,7795.260000000013
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,1980,1965,2040,,60,0,0,0,0,877.86,110.40999999999997,680.1800000000001,4010.0912000000044
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,1988,1973,2040,,52,0,0,0,0,883.16,122.76999999999998,654.69,4918.166200000007
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,1996,1981,2040,,44,0,0,0,0,888.44,137.2700000000001,621.61,6114.005799999999
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3561,train,0,2004,1989,2040,,36,0,0,0,0,893.24,153.45000000000005,578.3199999999999,7795.260000000013
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3562,train,0,2000,1985,2047,,47,0,0,0,0,916.8,127.13,679.345,5808.569700000006
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3562,train,0,2000,1985,2047,,47,0,0,0,0,916.8,127.13,679.345,5808.569700000006
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3562,train,0,2008,1993,2047,,39,0,0,0,0,924.59,143.48000000000002,645.345,7318.9148
cp_anchor,gp_set_0004,gp_set_0004_vid_0001,gp_3562,train,0,2016,2001,2047,,31,0,0,0,0,935.7,163.1500000000001,595.255,9089.08650000001
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3562,train,0,2000,1985,2047,,47,0,0,0,0,916.8,127.13,679.345,5808.569700000006
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3562,train,0,2008,1993,2047,,39,0,0,0,0,924.59,143.48000000000002,645.345,7318.9148
strict,gp_set_0004,gp_set_0004_vid_0001,gp_3562,train,0,2016,2001,2047,,31,0,0,0,0,935.7,163.1500000000001,595.255,9089.08650000001
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3570,train,0,2321,2306,2389,,68,0,0,0,0,886.35,94.46000000000004,647.1500000000001,2418.176000000003
naive,gp_set_0004,gp_set_0004_vid_0001,gp_3570,train,0,2329,2314,2389,,60,0,0,0,0,889.3,102.59999999999991,628.615,2857.409999999988
